TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE JUAN ANTONIO SAMARANCH, 80;AVENIDA;DE;JUAN ANTONIO SAMARANCH;Número;80;447710,9941;4482794,912;40,49421025;-3,61704203;AVENIDA DE JUAN ANTONIO SAMARANCH, 80;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE AURORA REDONDO, 2;CALLE;DE;AURORA REDONDO;Número;2;446476,098;4481171,458;40,47950665;-3,63147663;CALLE DE AURORA REDONDO, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE LAS FUERZAS ARMADAS, 116;AVENIDA;DE;LAS FUERZAS ARMADAS;Número;116;446408,2064;4481889,151;40,48596761;-3,63233824;AVENIDA DE LAS FUERZAS ARMADAS, 116;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE CARMEN RICO GODOY, 94;CALLE;DE;CARMEN RICO GODOY;Número;94;446025,9209;4481449,733;40,48198436;-3,63681122;CALLE DE CARMEN RICO GODOY, 94;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE ANA DE AUSTRIA, 34;CALLE;DE;ANA DE AUSTRIA;Número;34;444539,6528;4483105,072;40,49679845;-3,65449068;CALLE DE ANA DE AUSTRIA, 34;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE OÑA, 2;CALLE;DE;OÑA;Número;2;443251,7752;4482230,521;40,48883306;-3,6696097;CALLE DE OÑA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE MANOTERAS, 40;AVENIDA;DE;MANOTERAS;Número;40;443619,6223;4481919,964;40,48606049;-3,66524189;AVENIDA DE MANOTERAS, 40;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DEL ALCALDE REDONDO ACEÑA 2;CALLE;DEL;ALCALDE REDONDO ACEÑA;Número;2;444819,9407;4482376,396;40,49025289;-3,65111974;CALLE DEL ALCALDE REDONDO ACEÑA 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE OCTAVIO PAZ, 37;CALLE;DE;OCTAVIO PAZ;Número;37;444722,4445;4482891,724;40,49488871;-3,65231506;CALLE DE OCTAVIO PAZ, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;AVENIDA DE NICETO ALCALA ZAMORA, 91;AVENIDA;DE;NICETO ALCALA ZAMORA;Número;91;444299,22;4483385,091;40,49930487;-3,65735249;AVENIDA DE NICETO ALCALA ZAMORA, 91;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;161;PALOMAS;CALLE DE LA ESPUELA, 5;CALLE;DE LA;ESPUELA;Número;5;447002,0915;4478174,26;40,45254002;-3,62502096;CALLE DE LA ESPUELA, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;161;PALOMAS;CALLE DE LA ARMONIA, 27;CALLE;DE LA;ARMONIA;Número;27;448126,8138;4478267,651;40,45345229;-3,61176511;CALLE DE LA ARMONIA, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;162;PIOVERA;AVENIDA DE CARONDELET, 25;AVENIDA;DE;CARONDELET;Número;25;445536,452;4477937,909;40,4503161;-3,64228442;AVENIDA DE CARONDELET, 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;CALLE DE JUAN IGNACIO LUCA DE TENA, 16;CALLE;DE;JUAN IGNACIO LUCA DE TENA;Número;16;446496,122;4477659,132;40,44786705;-3,63094427;CALLE DE JUAN IGNACIO LUCA DE TENA, 16;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;CALLE DE TAMPICO, 46;CALLE;DE;TAMPICO;Número;46;446088,278;4477374,816;40,44527942;-3,63572936;CALLE DE TAMPICO, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;CALLE DE JULIAN CAMARILLO, 17;CALLE;DE;JULIAN CAMARILLO;Número;17;446483,5004;4476139,582;40,43417726;-3,6309651;CALLE DE JULIAN CAMARILLO, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;CALLE DE ALBASANZ, 2;CALLE;DE;ALBASANZ;Número;2;446119,7395;4476220,898;40,43488632;-3,63526052;CALLE DE ALBASANZ, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;205;ROSAS;CALLE DE SUECIA, 27;CALLE;DE;SUECIA;Número;27;448623,6716;4474917,612;40,42330395;-3,60563487;CALLE DE SUECIA, 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;205;ROSAS;CALLE DE SOFIA, 89;CALLE;DE;SOFIA;Número;89;448636,5717;4474605,641;40,42049431;-3,60545761;CALLE DE SOFIA, 89;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;205;ROSAS;CALLE DE MANCHESTER, 42;CALLE;DE;MANCHESTER;Número;42;449037,2354;4475677,25;40,43017269;-3,60082084;CALLE DE MANCHESTER, 42;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;204;ARCOS;CALLE ARCOS DE JALÓN, 78C;CALLE;DE LA;BUJIA;Número;4;447572,8314;4474903,025;40,42310699;-3,61802051;CALLE ARCOS DE JALÓN, 78C;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;201;SIMANCAS;CALLE DEL CASTILLO DE UCLES, 26;CALLE;DEL;CASTILLO DE UCLES;Número;26;446958,0394;4475438,079;40,42788811;-3,62531202;CALLE DEL CASTILLO DE UCLES, 26;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;204;ARCOS;CALLE DE VERSALLES, 109;CALLE;DE;VERSALLES;Número;109;447827,1236;4474230,284;40,4170625;-3,61496785;CALLE DE VERSALLES, 109;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;205;ROSAS;CALLE DE MARSELLA, 3;CALLE;DE;MARSELLA;Número;3;448171,687;4474826,754;40,42245741;-3,61095526;CALLE DE MARSELLA, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE PIRRA, 20;CALLE;DE;PIRRA;Número;20;450198,8851;4477332,852;40,44515778;-3,58725613;CALLE DE PIRRA, 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE PIRRA, 44;CALLE;DE;PIRRA;Número;44;450441,151;4477212,518;40,44408821;-3,58439007;CALLE DE PIRRA, 44;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE SAMANIEGO 5;CALLE;DE;SAMANIEGO;Número;5;450635,5753;4477220,335;40,44417019;-3,58209817;CALLE DE SAMANIEGO 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE NANCLARES DE OCA, 1;CALLE;DE;NANCLARES DE OCA;Número;1;451036,9914;4477336,333;40,44523892;-3,5773739;CALLE DE NANCLARES DE OCA, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE YECORA, 10;CALLE;DE;YECORA;Número;10;451237,927;4477269,453;40,44464823;-3,57499944;CALLE DE YECORA, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;20;SAN BLAS-CANILLEJAS;206;REJAS;CALLE DE CAMPEZO 1;CALLE;DE;CAMPEZO;Número;1;450847,8226;4477584,341;40,44746197;-3,57962367;CALLE DE CAMPEZO 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;21;BARAJAS;211;ALAMEDA DE OSUNA;CALLE BREZOS, 5;CALLE;DE;BREZOS;Número;5;450339,6843;4479082,304;40,46092636;-3,58573273;CALLE BREZOS, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;21;BARAJAS;215;CORRALEJOS;AVENIDA DE LOGROÑO, 205;AVENIDA;DE;LOGROÑO;Número;205;449934,9443;4479197,395;40,46193888;-3,59051539;AVENIDA DE LOGROÑO, 205;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;124;ALMENDRALES;CALLE DEL CRISTO DE LA VICTORIA, 23;CALLE;DEL;CRISTO DE LA VICTORIA;Número;23;440417,9588;4470305,377;40,3812075;-3,70192739;CALLE DEL CRISTO DE LA VICTORIA, 23 Escuela Infantil la Cornisa;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;132;SAN DIEGO;CALLE DEL PUERTO DE PAJARES, 1;CALLE;DEL;PUERTO DE PAJARES;Número;1;443639,8141;4471867,053;40,39550014;-3,66411185;CALLE DEL PUERTO DE PAJARES, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;CALLE DE LOS ANDALUCES, 32;CALLE;DE LOS;ANDALUCES;Número;32;445973,5568;4471195,199;40,38960232;-3,63655718;CALLE DE LOS ANDALUCES, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;11;CARABANCHEL;116;BUENAVISTA;CALLE DE RICARDO BELLVER, 1;CALLE;DE;RICARDO BELLVER;Número;1;435429,3423;4469505,664;40,3736317;-3,76061182;CALLE DE RICARDO BELLVER, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;135;PORTAZGO;CALLE DE BENJAMIN PALENCIA, 22;CALLE;DE;BENJAMIN PALENCIA;Número;22;444993,5598;4471745,234;40,39449323;-3,64815064;CALLE DE BENJAMIN PALENCIA, 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;08;FUENCARRAL-EL PARDO;083;PEÑAGRANDE;CALLE DE CHANTADA, 51;CALLE;DE;CHANTADA;Número;51;439066,0063;4480542,7;40,47333189;-3,71883458;CALLE DE CHANTADA, 51;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;123;SAN FERMIN;AVENIDA DE SAN FERMIN, 11;AVENIDA;DE;SAN FERMIN;Número;11;441327,8312;4469210,579;40,37140951;-3,69110829;AVENIDA DE SAN FERMIN, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE   GRAN AVENIDA, 18;CALLE; ;GRAN AVENIDA;Número;18;439817,5143;4468956,165;40,36900993;-3,70887325;CALLE   GRAN AVENIDA, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE DE CAMPOTEJAR, 24;CALLE;DE;CAMPOTEJAR;Número;24;440227,3773;4468757,143;40,36724652;-3,70402727;CALLE DE CAMPOTEJAR, 24;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;AVENIDA DE LAS PALOMERAS, 2;AVENIDA;DE LAS;PALOMERAS;Número;2;444066,5757;4471138,569;40,3889663;-3,6590195;AVENIDA DE LAS PALOMERAS, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;CALLE DE CANDILEJAS, 3;CALLE;DE;CANDILEJAS;Número;3;443853,3109;4470677,279;40,38479638;-3,66149142;CALLE DE CANDILEJAS, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;CALLE DE LEON FELIPE 20;CALLE;DE;LEON FELIPE;Número;20;446004,3567;4470959,607;40,38748195;-3,63617434;CALLE DE LEON FELIPE 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;135;PORTAZGO;CALLE DE CARLOS SOLE, 36;CALLE;DE;CARLOS SOLE;Número;36;444690,8476;4471517,506;40,39242168;-3,65169756;CALLE DE CARLOS SOLE, 36;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;17;VILLAVERDE;175;ANGELES;CALLE DE LA HERMANDAD DE DONANTES DE SANGRE, 55;CALLE;DE LA;HERMANDAD DE DONANTES DE SANGRE;Número;55;440370,2524;4467120,93;40,35251682;-3,7021916;CALLE DE LA HERMANDAD DE DONANTES DE SANGRE, 55;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA DE VALLECAS;181;CASCO HISTORICO DE VALLECAS;CALLE DE LOS MONTES DE BARBANZA, 19;CALLE;DE LOS;MONTES DE BARBANZA;Número;19;447412,9632;4469807,205;40,37719044;-3,61948402;CALLE DE LOS MONTES DE BARBANZA, 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA DE VALLECAS;181;CASCO HISTORICO DE VALLECAS;CALLE DEL PUERTO DE LAS PILAS, 19;CALLE;DEL;PUERTO DE LAS PILAS;Número;19;446869,5277;4469935,026;40,37830747;-3,62589608;CALLE DEL PUERTO DE LAS PILAS, 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;18;VILLA DE VALLECAS;181;CASCO HISTORICO DE VALLECAS;CALLE DE LA SIERRA VIEJA, 35;CALLE;DE LA;SIERRA VIEJA;Número;35;446852,2727;4469829,838;40,37735877;-3,62609057;CALLE DE LA SIERRA VIEJA, 35;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE   GRAN AVENIDA, 29;CALLE; ;GRAN AVENIDA;Número;29;439957,5292;4469064,745;40,36999817;-3,70723439;CALLE   GRAN AVENIDA, 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE LUIS RUIZ, 46;CALLE;DE;LUIS RUIZ;Número;46;445945,2533;4475628,585;40,4295391;-3,63726726;CALLE DE LUIS RUIZ, 46;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE LUIS RUIZ, 25;CALLE;DE;LUIS RUIZ;Número;25;445848,9425;4475798,134;40,43106023;-3,63841708;CALLE DE LUIS RUIZ, 25;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;12;USERA;121;ORCASITAS;CALLE DE GAINZA, 331;CALLE;DE;GAINZA;Número;331;439353,9943;4468593,215;40,36570669;-3,714298;CALLE DE GAINZA, 331;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE MODESTO LAFUENTE, 40;CALLE;DE;MODESTO LAFUENTE;Número;40;440958,5747;4476872,205;40,44040322;-3,69616827;CALLE DE MODESTO LAFUENTE, 40;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;07;CHAMBERI;075;RIOS ROSAS;CALLE DE SANTA ENGRACIA 140;CALLE;DE;SANTA ENGRACIA;Número;140;440437,5635;4477222,605;40,44352262;-3,70234403;CALLE DE SANTA ENGRACIA 140;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;107;AGUILAS;CALLE DEL MELILOTO 20;CALLE;DEL;MELILOTO;Número;20;434502,6054;4471067,376;40,38762791;-3,77168793;CALLE DEL MELILOTO 20;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;103;LUCERO;CALLE DE VILLAMANIN 23;CALLE;DEL;VILLAMANIN;Número;23;436258,7857;4473287,503;40,40776394;-3,75122065;CALLE DE VILLAMANIN 23;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DE JOSE MAURELO 9;CALLE;DE;JOSE MAURELO;Número;9;436813,735;4471579,718;40,3924218;-3,74451133;CALLE DE JOSE MAURELO 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;102;PUERTA DEL ANGEL;CALLE DE DOMINGO DE ZAIZITA 5;CALLE;DE;DOMINGO DE ZAIZITA;Número;5;437288,579;4473273,649;40,40771734;-3,73908364;CALLE DE DOMINGO DE ZAIZITA 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;101;LOS CARMENES;CALLE DEL ANSAR 22;CALLE;DE;ANSAR;Número;22;437252,7331;4472853,027;40,4039255;-3,7394646;CALLE DEL ANSAR 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;104;ALUCHE;CALLE DEL PETIRROJO 38;CALLE;DEL;PETIRROJO;Número;38;436628,5123;4471409,677;40,39087593;-3,74667668;CALLE DEL PETIRROJO 38;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;10;LATINA;103;LUCERO;CALLE DE LA LATINA 7;CALLE;DE;LA LATINA;Número;7;436353,2158;4472563,919;40,40125283;-3,75003548;CALLE DE LA LATINA 7;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;09;MONCLOA-ARAVACA;095;VALDEMARIN;CALLE DE TAPIA DE CASARIEGO 29;CALLE;DE;TAPIA DE CASARIEGO;Número;29;434845,4376;4480509,795;40,47271512;-3,76861687;CALLE DE TAPIA DE CASARIEGO 29;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CALLE DE ANTONIO CAVERO 95;CALLE;DE;ANTONIO CAVERO;Número;95;444480,4351;4479373,629;40,46317992;-3,65486274;CALLE DE ANTONIO CAVERO 95 Instalación deportiva básica;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;163;CANILLAS;CARRETERA DE CANILLAS 40;CARRETERA;DE;CANILLAS;Número;40;444830,5085;4479334,402;40,46284986;-3,65073041;CARRETERA DE CANILLAS 40;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;08;FUENCARRAL-EL PARDO;086;VALVERDE;CALLE DE EUNATE 6;CALLE;DE;EUNATE;Número;6;442484,3552;4483995,671;40,50468141;-3,67882465;CALLE DE EUNATE 6;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;03;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;CALLE DEL ARROYO DEL OLIVAR 55;CALLE;DEL;ARROYO DEL OLIVAR;Número;55;444436,7125;4471118,891;40,3888138;-3,65465702;CALLE DEL ARROYO DEL OLIVAR 55;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;14;MORATALAZ;141;PAVONES;CALLE DEL ARROYO FONTARRON 349;CALLE;DEL;ARROYO FONTARRON;Número;349;445859,4715;4471929,059;40,39620598;-3,63796368;CALLE DEL ARROYO FONTARRON 349;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DE BOLDANO 48;CALLE;DE;BOLDANO;Número;48;445445,2823;4476839,634;40,44041626;-3,64326518;CALLE DE BOLDANO 48;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;036;NIÑO JESUS;CALLE DE LA VIRGEN MARIA 3;CALLE;DE LA;VIRGEN MARIA;Número;3;442901,8036;4473568,829;40,41078041;-3,67296017;CALLE DE LA VIRGEN MARIA 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;166;VALDEFUENTES;CALLE DE MARIA REICHE, 1;CALLE;DE;MARIA REICHE;Número;1;447996,9504;4482164,459;40,48854876;-3,61361602;CALLE DE MARIA REICHE, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE CANILLAS 27;CALLE;DE;CANILLAS;Número;27;442750,1508;4477033,518;40,44198168;-3,67505942;CALLE DE CANILLAS 27;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;03;RETIRO;034;IBIZA;CALLE DE MAIQUEZ, 50;CALLE;DE;MAIQUEZ;Número;50;442856,28;4474313,15;40,41748252;-3,67356354;CALLE DE MAIQUEZ, 50;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
